# File Name: D:\OllieE\RT-qPCR\OE_RT-qPCR_ADH_HB_PCB_15.04.2026_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272533378
# Instrument Serial Number: 272533378
# Heated Cover Serial Number:
# Block serial number: 22252916
# Run Start Date/Time: 2026-04-15 07:55:49 PM BST
# Run End Data/Time: 2026-04-15 08:50:20 PM BST
# Run Duration: 54 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2026-04-15 03:14:52 PM BST
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Standard Curve v1.8.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2026-04-15 03:17:20 PM BST
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"71","C23","Sample 1","Target 1","88.80865478515625","1137.669677734375"
"71","C23","Sample 1","Target 1","80.96185302734375","1214.3568115234375"
"71","C23","Sample 1","Target 1","84.77316284179688","954.369140625"
"71","C23","Sample 1","Target 1","78.15943145751953","1035.7166748046875"
"72","C24","Sample 1","Target 1","92.28366088867188","1558.2691650390625"
"72","C24","Sample 1","Target 1","89.48123931884766","1432.200927734375"
"72","C24","Sample 1","Target 1","84.32476806640625","1934.0440673828125"
"72","C24","Sample 1","Target 1","69.19165802001953","2084.676025390625"
"72","C24","Sample 1","Target 1","72.890869140625","2139.1748046875"
"73","D1","Sample 1","PDC1","78.72129821777344","3946.75341796875"
"73","D1","Sample 1","PDC1","70.87400817871094","1877.6170654296875"
"73","D1","Sample 1","PDC1","61.569358825683594","3134.332275390625"
"73","D1","Sample 1","PDC1","92.39801025390625","-144.78466796875"
"73","D1","Sample 1","PDC1","68.40771484375","1663.6134033203125"
"74","D2","Sample 1","PDC1","78.72129821777344","5507.2919921875"
"74","D2","Sample 1","PDC1","73.1160888671875","1947.7568359375"
"74","D2","Sample 1","PDC1","70.42559051513672","2196.734375"
"74","D2","Sample 1","PDC1","63.36302947998047","2751.248291015625"
"74","D2","Sample 1","PDC1","85.78386688232422","-117.1500244140625"
"75","D3","Sample 1","PDC1","84.32650756835938","627.2254638671875"
"75","D3","Sample 1","PDC1","89.37120056152344","583.855224609375"
"75","D3","Sample 1","PDC1","69.86506652832031","878.2107543945312"
"75","D3","Sample 1","PDC1","73.00399017333984","546.2322998046875"
"75","D3","Sample 1","PDC1","75.69448852539062","543.1541748046875"
"76","D4","Sample 1","PDC1","89.37120056152344","545.4940185546875"
"76","D4","Sample 1","PDC1","85.33544921875","282.5081787109375"
"76","D4","Sample 1","PDC1","78.94551086425781","678.367431640625"
"76","D4","Sample 1","PDC1","67.73509216308594","1209.0335693359375"
"76","D4","Sample 1","PDC1","76.03079986572266","635.20947265625"
"77","D5","Sample 1","PDC1","78.937744140625","1540.818115234375"
"77","D5","Sample 1","PDC1","84.31657409667969","538.1035766601562"
"77","D5","Sample 1","PDC1","75.23980712890625","1033.8203125"
"77","D5","Sample 1","PDC1","69.6368637084961","1367.32177734375"
"77","D5","Sample 1","PDC1","82.41156768798828","182.69635009765625"
"78","D6","Sample 1","PDC1","78.48950958251953","1909.0709228515625"
"78","D6","Sample 1","PDC1","85.99745178222656","295.21942138671875"
"78","D6","Sample 1","PDC1","89.02304077148438","76.32159423828125"
"78","D6","Sample 1","PDC1","81.85127258300781","453.4442443847656"
"78","D6","Sample 1","PDC1","91.93656921386719","-184.40771484375"
"79","D7","Sample 1","PDC1","80.6186294555664","508.3385314941406"
"79","D7","Sample 1","PDC1","90.14363098144531","169.62567138671875"
"79","D7","Sample 1","PDC1","88.12657165527344","141.55313110351562"
"79","D7","Sample 1","PDC1","92.49686431884766","-409.14251708984375"
"79","D7","Sample 1","PDC1","78.15333557128906","638.6097412109375"
"80","D8","Sample 1","PDC1","86.66980743408203","498.58416748046875"
"80","D8","Sample 1","PDC1","84.31657409667969","448.16827392578125"
"80","D8","Sample 1","PDC1","81.17892456054688","582.7008056640625"
"80","D8","Sample 1","PDC1","92.60892486572266","409.89337158203125"
"80","D8","Sample 1","PDC1","78.937744140625","274.197509765625"
"81","D9","Sample 1","PDC1","85.00548553466797","763.9979248046875"
"81","D9","Sample 1","PDC1","78.9504165649414","1412.74658203125"
"81","D9","Sample 1","PDC1","88.93006896972656","195.043212890625"
"81","D9","Sample 1","PDC1","70.98912811279297","1700.75927734375"
"81","D9","Sample 1","PDC1","73.68026733398438","1352.643798828125"
"82","D10","Sample 1","PDC1","88.48153686523438","602.0150756835938"
"82","D10","Sample 1","PDC1","82.98712921142578","798.4310302734375"
"82","D10","Sample 1","PDC1","92.29399108886719","0.74017333984375"
"82","D10","Sample 1","PDC1","74.68944549560547","943.7061767578125"
"82","D10","Sample 1","PDC1","79.06254577636719","1057.38525390625"
"83","D11","Sample 1","PDC1","78.72615814208984","8691.4326171875"
"83","D11","Sample 1","PDC1","86.68744659423828","204.943359375"
"83","D11","Sample 1","PDC1","66.27963256835938","3956.12939453125"
"83","D11","Sample 1","PDC1","63.700618743896484","3857.25146484375"
"83","D11","Sample 1","PDC1","93.1910400390625","-333.38671875"
"84","D12","Sample 1","PDC1","78.83828735351562","7544.763671875"
"84","D12","Sample 1","PDC1","86.68744659423828","374.328857421875"
"84","D12","Sample 1","PDC1","90.72415924072266","70.495849609375"
"84","D12","Sample 1","PDC1","63.5884895324707","3616.9384765625"
"84","D12","Sample 1","PDC1","66.05536651611328","3465.25390625"
"85","D13","Sample 1","Target 1","64.14636993408203","1524.0294189453125"
"85","D13","Sample 1","Target 1","68.85328674316406","1042.452880859375"
"85","D13","Sample 1","Target 1","78.04298400878906","751.5023803710938"
"85","D13","Sample 1","Target 1","87.79302978515625","557.2813720703125"
"85","D13","Sample 1","Target 1","81.51713562011719","557.2261962890625"
"86","D14","Sample 1","Target 1","90.146484375","699.8956298828125"
"86","D14","Sample 1","Target 1","63.02567672729492","1108.49072265625"
"86","D14","Sample 1","Target 1","87.23268127441406","339.38653564453125"
"86","D14","Sample 1","Target 1","65.603271484375","694.53271484375"
"86","D14","Sample 1","Target 1","82.5257568359375","1176.07177734375"
"87","D15","Sample 1","Target 1","91.93959045410156","744.1488647460938"
"87","D15","Sample 1","Target 1","89.81027221679688","1246.7708740234375"
"87","D15","Sample 1","Target 1","66.61190032958984","1494.18212890625"
"87","D15","Sample 1","Target 1","73.44813537597656","1022.9498291015625"
"87","D15","Sample 1","Target 1","63.36188507080078","1157.8026123046875"
"88","D16","Sample 1","Target 1","87.12060546875","1394.8955078125"
"88","D16","Sample 1","Target 1","68.85328674316406","878.6665649414062"
"88","D16","Sample 1","Target 1","61.456703186035156","978.2064819335938"
"88","D16","Sample 1","Target 1","63.69809341430664","1888.746826171875"
"88","D16","Sample 1","Target 1","90.25855255126953","700.709716796875"
"89","D17","Sample 1","Target 1","82.75580596923828","1179.736083984375"
"89","D17","Sample 1","Target 1","71.32170104980469","405.75982666015625"
"89","D17","Sample 1","Target 1","69.07971954345703","994.4657592773438"
"89","D17","Sample 1","Target 1","85.44618225097656","746.9529418945312"
"89","D17","Sample 1","Target 1","63.58686828613281","1318.36572265625"
"90","D18","Sample 1","Target 1","74.57257080078125","1326.5579833984375"
"90","D18","Sample 1","Target 1","81.52272033691406","1268.2322998046875"
"90","D18","Sample 1","Target 1","63.13847351074219","1226.9609375"
"90","D18","Sample 1","Target 1","69.86441040039062","1108.11474609375"
"90","D18","Sample 1","Target 1","66.2772445678711","977.68994140625"
"91","D19","Sample 1","Target 1","79.16864013671875","1783.5211181640625"
"91","D19","Sample 1","Target 1","92.28422546386719","761.1244506835938"
"91","D19","Sample 1","Target 1","63.13847351074219","1240.6510009765625"
"91","D19","Sample 1","Target 1","74.12417602539062","1093.1920166015625"
"91","D19","Sample 1","Target 1","66.16514587402344","1075.1763916015625"
"92","D20","Sample 1","Target 1","63.92316436767578","1494.0511474609375"
"92","D20","Sample 1","Target 1","72.55479431152344","1147.1790771484375"
"92","D20","Sample 1","Target 1","66.72563934326172","1025.696533203125"
"92","D20","Sample 1","Target 1","69.64021301269531","697.2357177734375"
"92","D20","Sample 1","Target 1","89.25755310058594","392.66253662109375"
"93","D21","Sample 1","Target 1","87.01510620117188","2766.178466796875"
"93","D21","Sample 1","Target 1","68.8553695678711","2244.90771484375"
"93","D21","Sample 1","Target 1","76.81426239013672","1621.98876953125"
"93","D21","Sample 1","Target 1","90.82640075683594","1016.24658203125"
"93","D21","Sample 1","Target 1","72.890869140625","1280.7265625"
"94","D22","Sample 1","Target 1","67.06181335449219","1349.5306396484375"
"94","D22","Sample 1","Target 1","63.25051498413086","1753.922607421875"
"94","D22","Sample 1","Target 1","70.76101684570312","1102.677734375"
"94","D22","Sample 1","Target 1","87.127197265625","602.552978515625"
"94","D22","Sample 1","Target 1","77.03845977783203","808.2341918945312"
"95","D23","Sample 1","Target 1","91.94737243652344","1421.0704345703125"
"95","D23","Sample 1","Target 1","67.06181335449219","994.7940673828125"
"95","D23","Sample 1","Target 1","62.914222717285156","1630.0872802734375"
"95","D23","Sample 1","Target 1","73.11505889892578","1166.1632080078125"
"95","D23","Sample 1","Target 1","80.73766326904297","608.4946899414062"
"96","D24","Sample 1","Target 1","91.38688659667969","1436.955078125"
"96","D24","Sample 1","Target 1","79.16830444335938","1570.599365234375"
"96","D24","Sample 1","Target 1","66.38923645019531","500.2828674316406"
"96","D24","Sample 1","Target 1","62.914222717285156","484.0375061035156"
"96","D24","Sample 1","Target 1","70.87311553955078","619.7403564453125"
"97","E1","Sample 1","HB1","84.32650756835938","667.454833984375"
"97","E1","Sample 1","HB1","87.01701354980469","505.1393737792969"
"97","E1","Sample 1","HB1","90.82855224609375","343.23358154296875"
"97","E1","Sample 1","HB1","76.14290618896484","1020.89013671875"
"97","E1","Sample 1","HB1","88.81068420410156","331.09564208984375"
"98","E2","Sample 1","HB1","79.28182220458984","603.5260009765625"
"98","E2","Sample 1","HB1","92.73432922363281","503.6413879394531"
"98","E2","Sample 1","HB1","82.86915588378906","588.7975463867188"
"98","E2","Sample 1","HB1","75.918701171875","766.580078125"
"98","E2","Sample 1","HB1","88.474365234375","18.553192138671875"
"99","E3","Sample 1","HB1","83.87809753417969","593.7980346679688"
"99","E3","Sample 1","HB1","88.36225891113281","724.7691650390625"
"99","E3","Sample 1","HB1","91.16487121582031","-195.1448974609375"
"99","E3","Sample 1","HB1","86.12017822265625","190.93685913085938"
"99","E3","Sample 1","HB1","78.72129821777344","618.6004638671875"
"100","E4","Sample 1","HB1","86.56859588623047","912.8734130859375"
"100","E4","Sample 1","HB1","79.84234619140625","881.5302734375"
"100","E4","Sample 1","HB1","75.13397216796875","1113.587158203125"
"100","E4","Sample 1","HB1","92.95853424072266","-29.9993896484375"
"100","E4","Sample 1","HB1","77.4881591796875","649.8543090820312"
"101","E5","Sample 1","HB1","76.36039733886719","792.510498046875"
"101","E5","Sample 1","HB1","90.25569152832031","33.923187255859375"
"101","E5","Sample 1","HB1","80.17039489746094","570.9370727539062"
"101","E5","Sample 1","HB1","83.30804443359375","131.2191162109375"
"101","E5","Sample 1","HB1","87.2301025390625","554.2701416015625"
"102","E6","Sample 1","HB1","88.35069274902344","291.48345947265625"
"102","E6","Sample 1","HB1","93.05715942382812","574.2092895507812"
"102","E6","Sample 1","HB1","81.73921966552734","628.22119140625"
"102","E6","Sample 1","HB1","79.385986328125","559.6085815429688"
"102","E6","Sample 1","HB1","84.09245300292969","378.8087158203125"
"103","E7","Sample 1","HB1","79.49803924560547","715.330322265625"
"103","E7","Sample 1","HB1","83.08392333984375","505.1393737792969"
"103","E7","Sample 1","HB1","66.16304016113281","1633.583251953125"
"103","E7","Sample 1","HB1","86.66980743408203","335.7848815917969"
"103","E7","Sample 1","HB1","75.68804168701172","698.4317016601562"
"104","E8","Sample 1","HB1","88.4627456665039","469.0981140136719"
"104","E8","Sample 1","HB1","82.29951477050781","575.323974609375"
"104","E8","Sample 1","HB1","74.79156494140625","626.4365234375"
"104","E8","Sample 1","HB1","69.7489242553711","901.8787841796875"
"104","E8","Sample 1","HB1","85.6612777709961","36.06640625"
"105","E9","Sample 1","HB1","90.275634765625","332.4551696777344"
"105","E9","Sample 1","HB1","83.77204895019531","646.04296875"
"105","E9","Sample 1","HB1","78.50189208984375","805.385986328125"
"105","E9","Sample 1","HB1","75.2500991821289","884.4537963867188"
"105","E9","Sample 1","HB1","87.13597106933594","374.69488525390625"
"106","E10","Sample 1","HB1","92.63038635253906","-16.192138671875"
"106","E10","Sample 1","HB1","87.3602294921875","72.77093505859375"
"106","E10","Sample 1","HB1","81.52942657470703","631.3052368164062"
"106","E10","Sample 1","HB1","83.99630737304688","486.10760498046875"
"106","E10","Sample 1","HB1","78.72615814208984","675.3704833984375"
"107","E11","Sample 1","HB1","84.55696105957031","817.5457153320312"
"107","E11","Sample 1","HB1","82.20220947265625","810.5144653320312"
"107","E11","Sample 1","HB1","89.49072265625","103.09490966796875"
"107","E11","Sample 1","HB1","92.63038635253906","-28.99468994140625"
"107","E11","Sample 1","HB1","62.57931137084961","2316.63427734375"
"108","E12","Sample 1","HB1","92.29399108886719","661.047119140625"
"108","E12","Sample 1","HB1","88.59367370605469","357.80291748046875"
"108","E12","Sample 1","HB1","83.43565368652344","911.3413696289062"
"108","E12","Sample 1","HB1","71.99830627441406","1610.075439453125"
"108","E12","Sample 1","HB1","80.07172393798828","812.1974487304688"
"109","E13","Sample 1","HB1","92.05166625976562","669.900634765625"
"109","E13","Sample 1","HB1","84.99128723144531","759.1132202148438"
"109","E13","Sample 1","HB1","79.05160522460938","710.8096313476562"
"109","E13","Sample 1","HB1","87.00853729248047","705.2542724609375"
"109","E13","Sample 1","HB1","75.01710510253906","940.945556640625"
"110","E14","Sample 1","HB1","77.81884765625","925.946044921875"
"110","E14","Sample 1","HB1","83.19818115234375","778.3876342773438"
"110","E14","Sample 1","HB1","92.49993896484375","43.33203125"
"110","E14","Sample 1","HB1","67.0601806640625","1653.5283203125"
"110","E14","Sample 1","HB1","87.3447494506836","402.79949951171875"
"111","E15","Sample 1","HB1","82.86196899414062","1194.021484375"
"111","E15","Sample 1","HB1","64.0343017578125","2117.324462890625"
"111","E15","Sample 1","HB1","67.62052154541016","1922.870849609375"
"111","E15","Sample 1","HB1","92.49993896484375","35.15185546875"
"111","E15","Sample 1","HB1","77.14642333984375","992.367919921875"
"112","E16","Sample 1","HB1","75.46538543701172","1406.6812744140625"
"112","E16","Sample 1","HB1","72.10330200195312","1697.531982421875"
"112","E16","Sample 1","HB1","78.49125671386719","1100.743408203125"
"112","E16","Sample 1","HB1","90.93096923828125","-133.91888427734375"
"112","E16","Sample 1","HB1","62.017051696777344","2082.42333984375"
"113","E17","Sample 1","Target 1","83.87680053710938","1258.0762939453125"
"113","E17","Sample 1","Target 1","87.35186767578125","782.2863159179688"
"113","E17","Sample 1","Target 1","65.82884979248047","1452.932373046875"
"113","E17","Sample 1","Target 1","68.85552215576172","958.6723022460938"
"113","E17","Sample 1","Target 1","91.05113220214844","157.61358642578125"
"114","E18","Sample 1","Target 1","88.47285461425781","1769.9925537109375"
"114","E18","Sample 1","Target 1","76.25405883789062","1170.2017822265625"
"114","E18","Sample 1","Target 1","92.5084228515625","856.2813720703125"
"114","E18","Sample 1","Target 1","66.72563934326172","1284.5318603515625"
"114","E18","Sample 1","Target 1","64.59575653076172","853.4219970703125"
"115","E19","Sample 1","Target 1","71.43379974365234","1322.3828125"
"115","E19","Sample 1","Target 1","79.61703491210938","1144.6715087890625"
"115","E19","Sample 1","Target 1","87.01557159423828","1119.40234375"
"115","E19","Sample 1","Target 1","83.31629943847656","749.7775268554688"
"115","E19","Sample 1","Target 1","75.69356536865234","914.9842529296875"
"116","E20","Sample 1","Target 1","89.36964416503906","664.5405883789062"
"116","E20","Sample 1","Target 1","72.44269561767578","902.1629638671875"
"116","E20","Sample 1","Target 1","75.69356536865234","816.79931640625"
"116","E20","Sample 1","Target 1","64.25946044921875","1262.11328125"
"116","E20","Sample 1","Target 1","79.61703491210938","329.06304931640625"
"117","E21","Sample 1","Target 1","79.39250183105469","1636.26318359375"
"117","E21","Sample 1","Target 1","92.7320556640625","586.0150756835938"
"117","E21","Sample 1","Target 1","84.10057830810547","830.3853759765625"
"117","E21","Sample 1","Target 1","74.79651641845703","1102.3399658203125"
"117","E21","Sample 1","Target 1","90.37801361083984","615.7817993164062"
"118","E22","Sample 1","Target 1","83.42799377441406","1630.9447021484375"
"118","E22","Sample 1","Target 1","75.46910095214844","1359.86181640625"
"118","E22","Sample 1","Target 1","86.56671142578125","958.0718994140625"
"118","E22","Sample 1","Target 1","93.06834411621094","674.6636352539062"
"118","E22","Sample 1","Target 1","90.15382385253906","347.1963806152344"
"119","E23","Sample 1","Target 1","63.810997009277344","1911.8985595703125"
"119","E23","Sample 1","Target 1","86.79090881347656","1535.520263671875"
"119","E23","Sample 1","Target 1","81.41024780273438","1212.8125"
"119","E23","Sample 1","Target 1","90.82640075683594","621.0838623046875"
"119","E23","Sample 1","Target 1","78.94410705566406","333.1833801269531"
"120","E24","Sample 1","Target 1","71.54570007324219","2189.663818359375"
"120","E24","Sample 1","Target 1","84.54896545410156","1745.1759033203125"
"120","E24","Sample 1","Target 1","78.27153015136719","1863.5545654296875"
"120","E24","Sample 1","Target 1","75.58119201660156","1000.6744384765625"
"120","E24","Sample 1","Target 1","63.69890213012695","1096.94873046875"
"121","F1","Sample 1","HB1","92.1738052368164","2162.984375"
"121","F1","Sample 1","HB1","88.474365234375","1987.5079345703125"
"121","F1","Sample 1","HB1","77.15184020996094","3057.21630859375"
"121","F1","Sample 1","HB1","83.2054672241211","2846.934326171875"
"121","F1","Sample 1","HB1","65.268798828125","4232.3388671875"
"122","F2","Sample 1","HB1","92.95853424072266","375.93182373046875"
"122","F2","Sample 1","HB1","90.0438232421875","254.87106323242188"
"122","F2","Sample 1","HB1","84.88703155517578","656.997802734375"
"122","F2","Sample 1","HB1","87.12911987304688","185.33444213867188"
"122","F2","Sample 1","HB1","78.16078186035156","683.8504638671875"
"123","F3","Sample 1","HB1","91.72538757324219","501.251708984375"
"123","F3","Sample 1","HB1","79.95445251464844","695.058349609375"
"123","F3","Sample 1","HB1","82.30863952636719","546.43603515625"
"123","F3","Sample 1","HB1","76.2550048828125","533.269775390625"
"123","F3","Sample 1","HB1","72.77977752685547","1093.354248046875"
"124","F4","Sample 1","HB1","91.50117492675781","542.5118408203125"
"124","F4","Sample 1","HB1","84.77493286132812","648.747314453125"
"124","F4","Sample 1","HB1","75.3581771850586","800.419921875"
"124","F4","Sample 1","HB1","79.61813354492188","485.56512451171875"
"124","F4","Sample 1","HB1","71.88294982910156","873.5670166015625"
"125","F5","Sample 1","HB1","85.21304321289062","791.793212890625"
"125","F5","Sample 1","HB1","87.79039001464844","276.1148376464844"
"125","F5","Sample 1","HB1","75.91215515136719","710.7709350585938"
"125","F5","Sample 1","HB1","90.81597900390625","-95.66790771484375"
"125","F5","Sample 1","HB1","78.937744140625","825.5543212890625"
"126","F6","Sample 1","HB1","92.04862976074219","306.5281066894531"
"126","F6","Sample 1","HB1","85.21304321289062","797.9896850585938"
"126","F6","Sample 1","HB1","82.97186279296875","655.3304443359375"
"126","F6","Sample 1","HB1","78.82568359375","644.6331176757812"
"126","F6","Sample 1","HB1","87.90245056152344","105.306640625"
"127","F7","Sample 1","HB1","92.04862976074219","293.3709716796875"
"127","F7","Sample 1","HB1","89.58333587646484","210.43728637695312"
"127","F7","Sample 1","HB1","79.0498046875","706.0025634765625"
"127","F7","Sample 1","HB1","76.24833679199219","568.4174194335938"
"127","F7","Sample 1","HB1","72.21421813964844","1069.1820068359375"
"128","F8","Sample 1","HB1","79.61009979248047","771.2701416015625"
"128","F8","Sample 1","HB1","84.65274810791016","686.0282592773438"
"128","F8","Sample 1","HB1","82.63568878173828","293.7016296386719"
"128","F8","Sample 1","HB1","89.02304077148438","-169.48333740234375"
"128","F8","Sample 1","HB1","71.99009704589844","875.1636962890625"
"129","F9","Sample 1","HB1","84.44483184814453","643.9730224609375"
"129","F9","Sample 1","HB1","72.22256469726562","1091.592529296875"
"129","F9","Sample 1","HB1","90.38777160644531","264.13360595703125"
"129","F9","Sample 1","HB1","77.2684555053711","758.5374145507812"
"129","F9","Sample 1","HB1","64.37340545654297","1706.8270263671875"
"130","F10","Sample 1","HB1","83.8841781616211","655.4960327148438"
"130","F10","Sample 1","HB1","90.38777160644531","259.96734619140625"
"130","F10","Sample 1","HB1","81.41729736328125","271.1058044433594"
"130","F10","Sample 1","HB1","92.63038635253906","83.74777221679688"
"130","F10","Sample 1","HB1","69.8678207397461","923.77587890625"
"131","F11","Sample 1","HB1","88.59367370605469","552.8916625976562"
"131","F11","Sample 1","HB1","78.16549682617188","956.1092529296875"
"131","F11","Sample 1","HB1","91.84546661376953","-42.5035400390625"
"131","F11","Sample 1","HB1","74.01666259765625","814.0007934570312"
"131","F11","Sample 1","HB1","84.10843658447266","628.731689453125"
"132","F12","Sample 1","HB1","87.47236633300781","601.8472900390625"
"132","F12","Sample 1","HB1","83.8841781616211","628.7107543945312"
"132","F12","Sample 1","HB1","81.08090209960938","522.439453125"
"132","F12","Sample 1","HB1","90.49989318847656","-356.7548828125"
"132","F12","Sample 1","HB1","66.61602020263672","1518.3880615234375"
"133","F13","Sample 1","HB1","85.43956756591797","590.28369140625"
"133","F13","Sample 1","HB1","91.7154541015625","196.83355712890625"
"133","F13","Sample 1","HB1","78.82746887207031","840.050048828125"
"133","F13","Sample 1","HB1","82.97403717041016","747.3224487304688"
"133","F13","Sample 1","HB1","72.10330200195312","1202.61767578125"
"134","F14","Sample 1","HB1","78.26712036132812","659.2947998046875"
"134","F14","Sample 1","HB1","92.72408294677734","539.9019165039062"
"134","F14","Sample 1","HB1","89.13786315917969","449.5277404785156"
"134","F14","Sample 1","HB1","81.40506744384766","712.4625244140625"
"134","F14","Sample 1","HB1","71.09468078613281","1097.12646484375"
"135","F15","Sample 1","HB1","84.09473419189453","892.1871337890625"
"135","F15","Sample 1","HB1","78.04298400878906","995.93798828125"
"135","F15","Sample 1","HB1","87.23268127441406","525.6329956054688"
"135","F15","Sample 1","HB1","81.29299926757812","639.0964965820312"
"135","F15","Sample 1","HB1","75.35331726074219","896.4773559570312"
"136","F16","Sample 1","HB1","93.06028747558594","1.9281005859375"
"136","F16","Sample 1","HB1","63.69809341430664","1916.501708984375"
"136","F16","Sample 1","HB1","90.70683288574219","-51.17413330078125"
"136","F16","Sample 1","HB1","75.46538543701172","903.498046875"
"136","F16","Sample 1","HB1","87.12060546875","390.57952880859375"
"137","F17","Sample 1","Target 1","81.29851531982422","1074.55126953125"
"137","F17","Sample 1","Target 1","77.935546875","682.9769287109375"
"137","F17","Sample 1","Target 1","68.18292999267578","864.8763427734375"
"137","F17","Sample 1","Target 1","64.1473617553711","761.5565185546875"
"137","F17","Sample 1","Target 1","72.77899169921875","544.883056640625"
"138","F18","Sample 1","Target 1","77.48715209960938","1717.3492431640625"
"138","F18","Sample 1","Target 1","80.96221923828125","1601.7091064453125"
"138","F18","Sample 1","Target 1","72.33059692382812","1195.93798828125"
"138","F18","Sample 1","Target 1","90.15434265136719","927.9199829101562"
"138","F18","Sample 1","Target 1","67.73453521728516","772.2369995117188"
"139","F19","Sample 1","Target 1","79.61703491210938","1517.2188720703125"
"139","F19","Sample 1","Target 1","89.5938491821289","838.6588134765625"
"139","F19","Sample 1","Target 1","71.65799713134766","1028.4071044921875"
"139","F19","Sample 1","Target 1","66.61354064941406","1166.43115234375"
"139","F19","Sample 1","Target 1","76.25405883789062","789.9526977539062"
"140","F20","Sample 1","Target 1","63.13847351074219","2194.56298828125"
"140","F20","Sample 1","Target 1","80.96221923828125","1176.1451416015625"
"140","F20","Sample 1","Target 1","92.62052154541016","1299.52392578125"
"140","F20","Sample 1","Target 1","71.09750366210938","1251.1407470703125"
"140","F20","Sample 1","Target 1","66.16514587402344","283.8508605957031"
"141","F21","Sample 1","Target 1","71.65779876708984","1039.8226318359375"
"141","F21","Sample 1","Target 1","85.10945129394531","979.7957763671875"
"141","F21","Sample 1","Target 1","88.69656372070312","322.1090393066406"
"141","F21","Sample 1","Target 1","66.1650390625","1424.2069091796875"
"141","F21","Sample 1","Target 1","76.14167785644531","590.2159423828125"
"142","F22","Sample 1","Target 1","87.7997817993164","1566.242431640625"
"142","F22","Sample 1","Target 1","75.58119201660156","1385.5242919921875"
"142","F22","Sample 1","Target 1","93.29254150390625","1022.34033203125"
"142","F22","Sample 1","Target 1","84.77316284179688","638.8367919921875"
"142","F22","Sample 1","Target 1","69.19165802001953","530.8583374023438"
"143","F23","Sample 1","Target 1","87.46348571777344","1623.7838134765625"
"143","F23","Sample 1","Target 1","64.14729309082031","1633.72509765625"
"143","F23","Sample 1","Target 1","93.06834411621094","1436.817626953125"
"143","F23","Sample 1","Target 1","78.71991729736328","1534.5030517578125"
"143","F23","Sample 1","Target 1","69.19165802001953","1297.8345947265625"
"144","F24","Sample 1","Target 1","78.15943145751953","1241.7060546875"
"144","F24","Sample 1","Target 1","81.29814910888672","691.1949462890625"
"144","F24","Sample 1","Target 1","74.23603057861328","421.8676452636719"
"144","F24","Sample 1","Target 1","90.82640075683594","727.4634399414062"
"144","F24","Sample 1","Target 1","93.1804428100586","896.0372314453125"
"145","G1","Sample 1","HB1","76.9276351928711","871.9189453125"
"145","G1","Sample 1","HB1","85.22334289550781","101.07479858398438"
"145","G1","Sample 1","HB1","80.40286254882812","543.4974365234375"
"145","G1","Sample 1","HB1","92.51011657714844","543.826416015625"
"145","G1","Sample 1","HB1","83.09336853027344","515.1935424804688"
"146","G2","Sample 1","HB1","82.64495086669922","516.4888916015625"
"146","G2","Sample 1","HB1","85.44755554199219","505.9525146484375"
"146","G2","Sample 1","HB1","87.57752990722656","462.3772888183594"
"146","G2","Sample 1","HB1","89.70751190185547","-204.90911865234375"
"146","G2","Sample 1","HB1","71.77084350585938","1005.196044921875"
"147","G3","Sample 1","HB1","84.43861389160156","634.7815551757812"
"147","G3","Sample 1","HB1","86.45648956298828","575.7447509765625"
"147","G3","Sample 1","HB1","92.95853424072266","-191.87890625"
"147","G3","Sample 1","HB1","91.38907623291016","-232.4385986328125"
"147","G3","Sample 1","HB1","74.12503051757812","784.9742431640625"
"148","G4","Sample 1","HB1","83.99019622802734","697.3800048828125"
"148","G4","Sample 1","HB1","80.96338653564453","600.0690307617188"
"148","G4","Sample 1","HB1","65.94142150878906","1600.6873779296875"
"148","G4","Sample 1","HB1","76.03079986572266","613.0880737304688"
"148","G4","Sample 1","HB1","73.56450653076172","912.0858764648438"
"149","G5","Sample 1","HB1","90.59186553955078","-87.48016357421875"
"149","G5","Sample 1","HB1","75.57598114013672","853.43359375"
"149","G5","Sample 1","HB1","68.18009948730469","1500.4560546875"
"149","G5","Sample 1","HB1","81.06686401367188","558.6884155273438"
"149","G5","Sample 1","HB1","92.94509887695312","15.09454345703125"
"150","G6","Sample 1","HB1","92.60892486572266","365.870361328125"
"150","G6","Sample 1","HB1","89.35922241210938","140.34600830078125"
"150","G6","Sample 1","HB1","77.92921447753906","752.3756103515625"
"150","G6","Sample 1","HB1","84.20451354980469","657.17529296875"
"150","G6","Sample 1","HB1","69.07656860351562","1360.464599609375"
"151","G7","Sample 1","HB1","89.35922241210938","441.66290283203125"
"151","G7","Sample 1","HB1","66.05097961425781","1317.8779296875"
"151","G7","Sample 1","HB1","92.72097778320312","347.23626708984375"
"151","G7","Sample 1","HB1","77.14480590820312","769.8997802734375"
